idx,className,methodName,time0,time1,childRefs
925,io.github.tt432.eyelib.capability.RenderData,getComponent,4.0,0.0,[924]
926,io.github.tt432.eyelib.client.render.EntityRenderOrchestrator,setup,12.0,4.0,[916;925]
927,io.github.tt432.eyelib.client.render.EntityRenderOrchestrator$$Lambda$5986/0x0000015e4cded380,setup,12.0,4.0,[926]
928,io.github.tt432.eyelib.bridge.client.render.adapter.EntityJoinLevelEventAdapter,onEvent,12.0,4.0,[927]
929,io.github.tt432.eyelib.bridge.client.render.adapter.__EntityJoinLevelEventAdapter_onEvent_EntityJoinLevelEvent,invoke,12.0,4.0,[928]
930,net.minecraftforge.eventbus.ASMEventHandler,invoke,12.0,4.0,[929]
931,net.minecraftforge.eventbus.EventBus$$Lambda$4781/0x0000015e4cc17448,invoke,16.0,4.0,[930]
932,net.minecraftforge.eventbus.EventBus,post,16.0,4.0,[931]
933,net.minecraftforge.eventbus.EventBus,post,16.0,4.0,[932]
934,net.minecraft.client.multiplayer.ClientLevel,addEntity,16.0,4.0,[933]
935,net.minecraft.client.multiplayer.ClientLevel,putNonPlayerEntity,16.0,4.0,[934]
936,java.util.HashMap,hash,0.0,4.0,[]
937,java.util.HashMap,getNode,0.0,4.0,[936]
938,java.util.HashMap,get,0.0,4.0,[937]
939,net.minecraft.nbt.CompoundTag,get,0.0,4.0,[938]
940,net.minecraft.nbt.NbtOps$1,get,0.0,4.0,[939]
941,net.minecraft.nbt.NbtOps$1,get,0.0,4.0,[940]
942,com.mojang.serialization.codecs.FieldDecoder,decode,0.0,4.0,[941]
943,com.mojang.serialization.MapCodec$1,decode,0.0,4.0,[942]
944,com.mojang.serialization.MapDecoder,lambda$compressedDecode$1,0.0,4.0,[943]
945,com.mojang.serialization.MapDecoder$$Lambda$6067/0x0000015e4cdce928,apply,0.0,4.0,[944]
946,com.mojang.serialization.DataResult,lambda$flatMap$11,0.0,4.0,[945]
947,com.mojang.serialization.DataResult$$Lambda$2004/0x0000015e4c763920,apply,0.0,4.0,[946]
948,com.mojang.datafixers.util.Either$Left,map,0.0,4.0,[947]
949,com.mojang.serialization.DataResult,flatMap,0.0,4.0,[948]
950,com.mojang.serialization.MapDecoder,compressedDecode,0.0,4.0,[949]
951,com.mojang.serialization.MapCodec$MapCodecCodec,decode,0.0,4.0,[950]
952,com.mojang.serialization.Decoder,decode,0.0,4.0,[951]
953,com.mojang.serialization.Decoder,parse,0.0,4.0,[952]
954,net.minecraft.world.entity.ai.Brain$Provider,makeBrain,0.0,4.0,[953]
955,net.minecraft.world.entity.LivingEntity,makeBrain,0.0,4.0,[954]
956,net.minecraft.world.entity.LivingEntity,getEyeHeight,4.0,0.0,[]
957,net.minecraft.world.entity.Entity,<init>,4.0,0.0,[956]
958,net.minecraft.world.entity.LivingEntity,<init>,4.0,4.0,[955;957]
959,net.minecraft.world.entity.Mob,<init>,4.0,4.0,[958]
960,net.minecraft.world.entity.monster.Slime,<init>,4.0,4.0,[959]
961,net.minecraft.world.entity.EntityType$$Lambda$2487/0x0000015e4c8f8000,create,4.0,4.0,[960]
962,net.minecraft.world.entity.EntityType,create,4.0,4.0,[961]
963,net.minecraft.client.multiplayer.ClientPacketListener,handleAddEntity,20.0,8.0,[935;962]
964,net.minecraft.network.protocol.game.ClientboundAddEntityPacket,handle,20.0,8.0,[963]
965,net.minecraft.network.protocol.game.ClientboundAddEntityPacket,handle,20.0,8.0,[964]
966,net.minecraft.client.multiplayer.ClientPacketListener,handleBundlePacket,20.0,8.0,[965]
967,net.minecraft.network.protocol.game.ClientboundBundlePacket,handle,20.0,8.0,[966]
968,net.minecraft.network.protocol.game.ClientboundBundlePacket,handle,20.0,8.0,[967]
969,net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase,getCollisionShape,4.0,0.0,[]
970,net.minecraft.world.level.BlockCollisions,computeNext,4.0,0.0,[969]
971,com.google.common.collect.AbstractIterator,tryToComputeNext,4.0,0.0,[970]
972,com.google.common.collect.AbstractIterator,hasNext,4.0,0.0,[971]
973,net.minecraft.world.level.CollisionGetter,findSupportingBlock,4.0,0.0,[972]
974,net.minecraft.world.entity.Entity,checkSupportingBlock,4.0,0.0,[973]
975,net.minecraft.world.entity.Entity,setOnGround,4.0,0.0,[974]
976,java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock,lock,0.0,4.0,[]
977,net.minecraft.network.syncher.SynchedEntityData,getItem,0.0,4.0,[976]
978,net.minecraft.network.syncher.SynchedEntityData,get,0.0,4.0,[977]
979,net.minecraft.world.entity.Mob,isNoAi,0.0,4.0,[978]
980,net.minecraft.world.entity.Mob,getControllingPassenger,0.0,4.0,[979]
981,net.minecraft.world.entity.Entity,isControlledByLocalInstance,0.0,4.0,[980]
982,net.minecraft.client.multiplayer.ClientPacketListener,handleTeleportEntity,8.0,4.0,[975;981]
983,net.minecraft.network.protocol.game.ClientboundTeleportEntityPacket,handle,8.0,4.0,[982]
984,net.minecraft.network.protocol.game.ClientboundTeleportEntityPacket,handle,8.0,4.0,[983]
985,jdk.internal.misc.Unsafe,park,4.0,0.0,[]
986,java.util.concurrent.locks.LockSupport,park,4.0,0.0,[985]
987,java.util.concurrent.CompletableFuture$Signaller,block,4.0,0.0,[986]
988,java.util.concurrent.ForkJoinPool,unmanagedBlock,4.0,0.0,[987]
989,java.util.concurrent.ForkJoinPool,managedBlock,4.0,0.0,[988]
990,java.util.concurrent.CompletableFuture,waitingGet,4.0,0.0,[989]
991,java.util.concurrent.CompletableFuture,join,4.0,0.0,[990]
992,net.minecraft.client.sounds.SoundEngine,play,4.0,0.0,[991]
993,net.minecraft.client.sounds.SoundManager,play,4.0,0.0,[992]
994,net.minecraft.client.multiplayer.ClientLevel,playSound,4.0,0.0,[993]
995,net.minecraft.client.multiplayer.ClientLevel,playSeededSound,4.0,0.0,[994]
996,net.minecraft.client.multiplayer.ClientPacketListener,handleSoundEvent,4.0,0.0,[995]
997,net.minecraft.network.protocol.game.ClientboundSoundPacket,handle,4.0,0.0,[996]
998,net.minecraft.network.protocol.game.ClientboundSoundPacket,handle,4.0,0.0,[997]
999,net.minecraft.client.multiplayer.ClientPacketListener,lambda$handleSetEquipment$7,4.0,0.0,[]
1000,net.minecraft.client.multiplayer.ClientPacketListener$$Lambda$11245/0x0000015e4e13e698,accept,4.0,0.0,[999]
1001,java.util.ArrayList,forEach,4.0,0.0,[1000]
1002,net.minecraft.client.multiplayer.ClientPacketListener,handleSetEquipment,4.0,0.0,[1001]
1003,net.minecraft.network.protocol.game.ClientboundSetEquipmentPacket,handle,4.0,0.0,[1002]
1004,net.minecraft.network.protocol.game.ClientboundSetEquipmentPacket,handle,4.0,0.0,[1003]
1005,net.minecraft.world.entity.Entity,isControlledByLocalInstance,4.0,0.0,[]
1006,net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase,getShape,8.0,0.0,[]
1007,net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase,getShape,8.0,0.0,[1006]
1008,net.minecraft.world.level.block.state.BlockBehaviour,getCollisionShape,8.0,0.0,[1007]
1009,net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase,getCollisionShape,12.0,0.0,[1008]
1010,net.minecraft.world.phys.shapes.VoxelShape,isEmpty,4.0,0.0,[]
1011,net.minecraft.world.phys.shapes.VoxelShape,move,4.0,0.0,[1010]
1012,net.minecraft.world.level.BlockCollisions,computeNext,32.0,0.0,[1009;1011]
1013,com.google.common.collect.AbstractIterator,tryToComputeNext,32.0,0.0,[1012]
1014,com.google.common.collect.AbstractIterator,hasNext,32.0,0.0,[1013]
1015,net.minecraft.world.level.CollisionGetter,findSupportingBlock,32.0,0.0,[1014]
1016,net.minecraft.world.entity.Entity,checkSupportingBlock,32.0,0.0,[1015]
1017,net.minecraft.world.entity.Entity,setOnGround,36.0,0.0,[1016]
1018,net.minecraft.client.multiplayer.ClientPacketListener,handleMoveEntity,44.0,0.0,[1005;1017]
1019,net.minecraft.network.protocol.game.ClientboundMoveEntityPacket,handle,44.0,0.0,[1018]
1020,net.minecraft.network.protocol.game.ClientboundMoveEntityPacket$Pos,handle,44.0,0.0,[1019]
1021,net.minecraft.world.entity.Entity,setDeltaMovement,4.0,4.0,[]
1022,net.minecraft.world.entity.Entity,lerpMotion,4.0,4.0,[1021]
1023,net.minecraft.client.multiplayer.ClientPacketListener,handleSetEntityMotion,4.0,4.0,[1022]
1024,net.minecraft.network.protocol.game.ClientboundSetEntityMotionPacket,handle,4.0,4.0,[1023]
1025,net.minecraft.network.protocol.game.ClientboundSetEntityMotionPacket,handle,4.0,4.0,[1024]
1026,net.minecraft.client.multiplayer.ClientLevel$EntityCallbacks,onDestroyed,4.0,0.0,[]
1027,net.minecraft.client.multiplayer.ClientLevel$EntityCallbacks,onDestroyed,4.0,0.0,[1026]
1028,it.unimi.dsi.fastutil.ints.Int2ObjectLinkedOpenHashMap,shiftKeys,4.0,0.0,[]
1029,it.unimi.dsi.fastutil.ints.Int2ObjectLinkedOpenHashMap,removeEntry,4.0,0.0,[1028]
1030,it.unimi.dsi.fastutil.ints.Int2ObjectLinkedOpenHashMap,remove,4.0,0.0,[1029]
1031,net.minecraft.world.level.entity.EntityTickList,remove,4.0,0.0,[1030]
1032,net.minecraft.client.multiplayer.ClientLevel$EntityCallbacks,onTickingEnd,4.0,0.0,[1031]
1033,net.minecraft.client.multiplayer.ClientLevel$EntityCallbacks,onTickingEnd,4.0,0.0,[1032]
1034,net.minecraft.world.level.entity.TransientEntitySectionManager$Callback,onRemove,8.0,0.0,[1027;1033]
1035,net.minecraft.world.entity.Entity,setRemoved,8.0,0.0,[1034]
1036,net.minecraft.client.multiplayer.ClientLevel,removeEntity,8.0,0.0,[1035]
1037,net.minecraft.client.multiplayer.ClientPacketListener,lambda$handleRemoveEntities$2,8.0,0.0,[1036]
1038,net.minecraft.client.multiplayer.ClientPacketListener$$Lambda$12080/0x0000015e4e34e250,accept,8.0,0.0,[1037]
1039,it.unimi.dsi.fastutil.ints.IntArrayList,forEach,8.0,0.0,[1038]
1040,it.unimi.dsi.fastutil.ints.IntIterable,forEach,8.0,0.0,[1039]
1041,it.unimi.dsi.fastutil.ints.AbstractIntCollection,forEach,8.0,0.0,[1040]
1042,net.minecraft.client.multiplayer.ClientPacketListener,handleRemoveEntities,8.0,0.0,[1041]
1043,net.minecraft.network.protocol.game.ClientboundRemoveEntitiesPacket,handle,8.0,0.0,[1042]
1044,net.minecraft.network.protocol.game.ClientboundRemoveEntitiesPacket,handle,8.0,0.0,[1043]
1045,net.minecraft.network.protocol.PacketUtils,lambda$ensureRunningOnSameThread$0,104.0,20.0,[872;968;984;998;1004;1020;1025;1044]
1046,net.minecraft.network.protocol.PacketUtils$$Lambda$11076/0x0000015e4e108238,run,104.0,20.0,[1045]
1047,net.minecraft.util.thread.BlockableEventLoop,doRunTask,220.0,32.0,[861;1046]
1048,net.minecraft.util.thread.ReentrantBlockableEventLoop,doRunTask,220.0,32.0,[1047]
1049,net.minecraft.util.thread.BlockableEventLoop,pollTask,220.0,32.0,[1048]
1050,net.minecraft.util.thread.BlockableEventLoop,runAllTasks,220.0,32.0,[1049]
1051,java.lang.Thread,yield,4.0,0.0,[]
1052,java.lang.StringBuilder,<init>,4.0,0.0,[]
1053,java.util.Formatter,<init>,4.0,0.0,[1052]
1054,java.lang.String,format,4.0,0.0,[1053]
1055,org.lwjgl.system.JNI,invokeV,72.0,20.0,[]
1056,org.lwjgl.glfw.GLFW,glfwPollEvents,72.0,20.0,[1055]
1057,com.mojang.blaze3d.systems.RenderSystem,pollEvents,72.0,20.0,[1056]
1058,org.lwjgl.system.JNI,invokePV,232.0,108.0,[]
1059,org.lwjgl.glfw.GLFW,glfwSwapBuffers,232.0,108.0,[1058]
1060,com.mojang.blaze3d.systems.RenderSystem,flipFrame,308.0,128.0,[1057;1059]
1061,com.mojang.blaze3d.platform.Window,updateDisplay,308.0,128.0,[1060]
1062,org.lwjgl.opengl.GL30C,glBindFramebuffer,24.0,8.0,[]
1063,org.lwjgl.opengl.GL30,glBindFramebuffer,24.0,8.0,[1062]
1064,com.mojang.blaze3d.platform.GlStateManager,_glBindFramebuffer,24.0,8.0,[1063]
1065,org.lwjgl.opengl.GL11C,glViewport,4.0,0.0,[]
1066,org.lwjgl.opengl.GL11,glViewport,4.0,0.0,[1065]
1067,com.mojang.blaze3d.platform.GlStateManager,_viewport,4.0,0.0,[1066]
1068,com.mojang.blaze3d.pipeline.RenderTarget,_bindWrite,28.0,8.0,[1064;1067]
1069,com.mojang.blaze3d.pipeline.RenderTarget,bindWrite,28.0,8.0,[1068]
1070,org.lwjgl.opengl.GL30C,glBindFramebuffer,20.0,12.0,[]
1071,org.lwjgl.opengl.GL30,glBindFramebuffer,20.0,12.0,[1070]
1072,com.mojang.blaze3d.platform.GlStateManager,_glBindFramebuffer,20.0,12.0,[1071]
1073,com.mojang.blaze3d.pipeline.RenderTarget,unbindWrite,20.0,12.0,[1072]
1074,java.util.HashMap,hash,4.0,0.0,[]
1075,java.util.HashMap,put,4.0,0.0,[1074]
1076,net.minecraft.client.renderer.ShaderInstance,setSampler,4.0,0.0,[1075]
1077,com.google.common.collect.RegularImmutableMap$Values,get,0.0,4.0,[]
1078,com.mojang.blaze3d.vertex.BufferBuilder,nextElement,0.0,4.0,[1077]
1079,com.mojang.blaze3d.vertex.BufferVertexConsumer,uv,0.0,4.0,[1078]
1080,org.lwjgl.opengl.GL15C,nglBufferData,4.0,0.0,[]
1081,org.lwjgl.opengl.GL15C,glBufferData,4.0,0.0,[1080]
1082,org.lwjgl.opengl.GL15,glBufferData,4.0,0.0,[1081]
1083,com.mojang.blaze3d.platform.GlStateManager,_glBufferData,4.0,0.0,[1082]
1084,com.mojang.blaze3d.systems.RenderSystem,glBufferData,4.0,0.0,[1083]
1085,com.mojang.blaze3d.vertex.VertexBuffer,uploadVertexBuffer,4.0,0.0,[1084]
1086,com.mojang.blaze3d.vertex.VertexBuffer,upload,4.0,0.0,[1085]
1087,com.mojang.blaze3d.vertex.BufferUploader,upload,4.0,0.0,[1086]
1088,org.lwjgl.opengl.GL11C,nglDrawElements,28.0,4.0,[]
1089,org.lwjgl.opengl.GL11C,glDrawElements,28.0,4.0,[1088]
1090,org.lwjgl.opengl.GL11,glDrawElements,28.0,4.0,[1089]
1091,com.mojang.blaze3d.platform.GlStateManager,_drawElements,28.0,4.0,[1090]
1092,com.mojang.blaze3d.systems.RenderSystem,drawElements,28.0,4.0,[1091]
1093,com.mojang.blaze3d.vertex.VertexBuffer,draw,28.0,4.0,[1092]
1094,com.mojang.blaze3d.vertex.BufferUploader,draw,32.0,4.0,[1087;1093]
1095,com.mojang.blaze3d.pipeline.RenderTarget,_blitToScreen,36.0,8.0,[1076;1079;1094]
1096,com.mojang.blaze3d.pipeline.RenderTarget,blitToScreen,36.0,8.0,[1095]
1097,com.mojang.blaze3d.pipeline.RenderTarget,blitToScreen,36.0,8.0,[1096]
1098,net.minecraftforge.eventbus.ASMEventHandler,invoke,0.0,4.0,[]
1099,net.minecraftforge.eventbus.EventBus$$Lambda$4781/0x0000015e4cc17448,invoke,4.0,4.0,[1098]
1100,net.minecraftforge.eventbus.EventBus,post,4.0,4.0,[1099]
1101,net.minecraftforge.eventbus.EventBus,post,4.0,4.0,[1100]
1102,net.minecraftforge.event.ForgeEventFactory,onRenderTickEnd,4.0,4.0,[1101]
1103,org.lwjgl.system.JNI,invokeD,4.0,0.0,[]
1104,org.lwjgl.glfw.GLFW,glfwGetTime,4.0,0.0,[1103]
1105,com.mojang.blaze3d.platform.GLX,lambda$_initGlfw$2,4.0,0.0,[1104]
1106,com.mojang.blaze3d.platform.GLX$$Lambda$4522/0x0000015e4cb653c0,getAsLong,4.0,0.0,[1105]
1107,com.mojang.blaze3d.systems.RenderSystem$$Lambda$4523/0x0000015e4cb655e0,getAsLong,4.0,0.0,[1106]
1108,net.minecraft.Util,getNanos,4.0,0.0,[1107]
1109,org.lwjgl.opengl.GL11C,glViewport,4.0,0.0,[]
1110,org.lwjgl.opengl.GL11,glViewport,4.0,0.0,[1109]
1111,com.mojang.blaze3d.platform.GlStateManager,_viewport,4.0,0.0,[1110]
1112,com.mojang.blaze3d.systems.RenderSystem,viewport,4.0,0.0,[1111]
1113,org.lwjgl.opengl.GL30C,glBindFramebuffer,8.0,0.0,[]
1114,org.lwjgl.opengl.GL30,glBindFramebuffer,8.0,0.0,[1113]
1115,com.mojang.blaze3d.platform.GlStateManager,_glBindFramebuffer,8.0,0.0,[1114]
1116,com.mojang.blaze3d.pipeline.RenderTarget,_bindWrite,8.0,0.0,[1115]
1117,com.mojang.blaze3d.pipeline.RenderTarget,bindWrite,8.0,0.0,[1116]
1118,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay,lambda$static$15,4.0,0.0,[]
1119,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay$$Lambda$5807/0x0000015e4cdab5c8,render,4.0,0.0,[1118]
1120,org.lwjgl.opengl.GL15C,nglBufferData,8.0,0.0,[]
1121,org.lwjgl.opengl.GL15C,glBufferData,8.0,0.0,[1120]
1122,org.lwjgl.opengl.GL15,glBufferData,8.0,0.0,[1121]
1123,com.mojang.blaze3d.platform.GlStateManager,_glBufferData,8.0,0.0,[1122]
1124,com.mojang.blaze3d.systems.RenderSystem,glBufferData,8.0,0.0,[1123]
1125,com.mojang.blaze3d.vertex.VertexBuffer,uploadVertexBuffer,8.0,0.0,[1124]
1126,com.mojang.blaze3d.vertex.VertexBuffer,upload,8.0,0.0,[1125]
1127,com.mojang.blaze3d.vertex.BufferUploader,upload,8.0,0.0,[1126]
1128,com.mojang.blaze3d.vertex.BufferUploader,_drawWithShader,8.0,0.0,[1127]
1129,com.mojang.blaze3d.vertex.BufferUploader,drawWithShader,8.0,0.0,[1128]
1130,net.minecraft.client.gui.GuiGraphics,innerBlit,8.0,0.0,[1129]
1131,net.minecraft.client.gui.GuiGraphics,blit,8.0,0.0,[1130]
1132,net.minecraft.client.gui.GuiGraphics,blit,8.0,0.0,[1131]
1133,net.minecraft.client.gui.GuiGraphics,blit,8.0,0.0,[1132]
1134,net.minecraft.core.NonNullList,get,4.0,0.0,[]
1135,net.minecraft.client.gui.Gui,renderHotbar,12.0,0.0,[1133;1134]
1136,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay,lambda$static$5,12.0,0.0,[1135]
1137,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay$$Lambda$5797/0x0000015e4cdaa088,render,12.0,0.0,[1136]
1138,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay,lambda$static$20,8.0,0.0,[]
1139,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay$$Lambda$5812/0x0000015e4cdae220,render,8.0,0.0,[1138]
1140,java.util.HashMap,get,0.0,4.0,[]
1141,net.minecraft.world.scores.Scoreboard,getPlayersTeam,0.0,4.0,[1140]
1142,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay,lambda$static$23,0.0,4.0,[1141]
1143,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay$$Lambda$5815/0x0000015e4cdae880,render,0.0,4.0,[1142]
1144,net.minecraftforge.client.gui.overlay.ForgeGui,renderPlayerList,4.0,0.0,[]
1145,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay,lambda$static$25,4.0,0.0,[1144]
1146,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay$$Lambda$5817/0x0000015e4cdaecc0,render,4.0,0.0,[1145]
1147,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay,lambda$static$19,0.0,4.0,[]
1148,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay$$Lambda$5811/0x0000015e4cdae000,render,0.0,4.0,[1147]
1149,net.minecraftforge.eventbus.EventBus,post,4.0,4.0,[]
1150,net.minecraftforge.eventbus.EventBus,post,4.0,4.0,[1149]
1151,net.minecraftforge.client.gui.overlay.ForgeGui,renderHUDText,4.0,4.0,[1150]
1152,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay,lambda$static$18,4.0,4.0,[1151]
1153,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay$$Lambda$5810/0x0000015e4cdabc28,render,4.0,4.0,[1152]
1154,net.minecraft.world.entity.LivingEntity,getAttributeValue,0.0,4.0,[]
1155,net.minecraft.world.entity.player.Player,getCurrentItemAttackStrengthDelay,0.0,4.0,[1154]
1156,net.minecraft.world.entity.player.Player,getAttackStrengthScale,0.0,4.0,[1155]
1157,org.lwjgl.opengl.GL11C,nglDrawElements,8.0,0.0,[]
1158,org.lwjgl.opengl.GL11C,glDrawElements,8.0,0.0,[1157]
1159,org.lwjgl.opengl.GL11,glDrawElements,8.0,0.0,[1158]
1160,com.mojang.blaze3d.platform.GlStateManager,_drawElements,8.0,0.0,[1159]
1161,com.mojang.blaze3d.systems.RenderSystem,drawElements,8.0,0.0,[1160]
1162,com.mojang.blaze3d.vertex.VertexBuffer,draw,8.0,0.0,[1161]
1163,com.mojang.blaze3d.vertex.VertexBuffer,_drawWithShader,8.0,0.0,[1162]
1164,com.mojang.blaze3d.vertex.VertexBuffer,drawWithShader,8.0,0.0,[1163]
1165,com.mojang.blaze3d.vertex.BufferUploader,_drawWithShader,8.0,0.0,[1164]
1166,com.mojang.blaze3d.vertex.BufferUploader,drawWithShader,8.0,0.0,[1165]
1167,net.minecraft.client.gui.GuiGraphics,innerBlit,8.0,0.0,[1166]
1168,net.minecraft.client.gui.GuiGraphics,blit,8.0,0.0,[1167]
1169,net.minecraft.client.gui.GuiGraphics,blit,8.0,0.0,[1168]
1170,net.minecraft.client.gui.GuiGraphics,blit,8.0,0.0,[1169]
1171,net.minecraft.client.gui.Gui,renderCrosshair,8.0,4.0,[1156;1170]
1172,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay,lambda$static$6,8.0,4.0,[1171]
1173,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay$$Lambda$5798/0x0000015e4cdaa2a8,render,8.0,4.0,[1172]
1174,java.lang.StringLatin1,hashCode,4.0,0.0,[]
1175,java.lang.String,hashCode,4.0,0.0,[1174]
1176,java.util.HashMap,hash,4.0,0.0,[1175]
1177,java.util.HashMap,put,4.0,0.0,[1176]
1178,net.minecraft.client.renderer.ShaderInstance,setSampler,4.0,0.0,[1177]
1179,org.lwjgl.opengl.GL11C,nglDrawElements,8.0,8.0,[]
1180,org.lwjgl.opengl.GL11C,glDrawElements,8.0,8.0,[1179]
1181,org.lwjgl.opengl.GL11,glDrawElements,8.0,8.0,[1180]
1182,com.mojang.blaze3d.platform.GlStateManager,_drawElements,8.0,8.0,[1181]
1183,com.mojang.blaze3d.systems.RenderSystem,drawElements,8.0,8.0,[1182]
1184,com.mojang.blaze3d.vertex.VertexBuffer,draw,8.0,8.0,[1183]
1185,org.lwjgl.opengl.GL11C,glBindTexture,4.0,0.0,[]
1186,org.lwjgl.opengl.GL11,glBindTexture,4.0,0.0,[1185]
1187,com.mojang.blaze3d.platform.GlStateManager,_bindTexture,4.0,0.0,[1186]
1188,com.mojang.blaze3d.systems.RenderSystem,bindTexture,4.0,0.0,[1187]
1189,org.lwjgl.opengl.GL20C,glUseProgram,4.0,0.0,[]
1190,org.lwjgl.opengl.GL20,glUseProgram,4.0,0.0,[1189]
1191,com.mojang.blaze3d.platform.GlStateManager,_glUseProgram,4.0,0.0,[1190]
1192,com.mojang.blaze3d.shaders.ProgramManager,glUseProgram,4.0,0.0,[1191]
1193,org.lwjgl.opengl.GL20C,glUniform1i,4.0,0.0,[]
1194,org.lwjgl.opengl.GL20,glUniform1i,4.0,0.0,[1193]
1195,com.mojang.blaze3d.platform.GlStateManager,_glUniform1i,4.0,0.0,[1194]
1196,com.mojang.blaze3d.systems.RenderSystem,glUniform1i,4.0,0.0,[1195]
1197,com.mojang.blaze3d.shaders.Uniform,uploadInteger,4.0,0.0,[1196]
1198,org.lwjgl.opengl.GL20C,nglUniform4fv,4.0,0.0,[]
1199,org.lwjgl.opengl.GL20C,glUniform4fv,4.0,0.0,[1198]
1200,org.lwjgl.opengl.GL20,glUniform4fv,4.0,0.0,[1199]
1201,com.mojang.blaze3d.platform.GlStateManager,_glUniform4,4.0,0.0,[1200]
1202,com.mojang.blaze3d.systems.RenderSystem,glUniform4,4.0,0.0,[1201]
1203,com.mojang.blaze3d.shaders.Uniform,uploadAsFloat,4.0,0.0,[1202]
1204,org.lwjgl.opengl.GL20C,nglUniformMatrix4fv,4.0,0.0,[]
1205,org.lwjgl.opengl.GL20C,glUniformMatrix4fv,4.0,0.0,[1204]
1206,org.lwjgl.opengl.GL20,glUniformMatrix4fv,4.0,0.0,[1205]
1207,com.mojang.blaze3d.platform.GlStateManager,_glUniformMatrix4,4.0,0.0,[1206]
1208,com.mojang.blaze3d.systems.RenderSystem,glUniformMatrix4,4.0,0.0,[1207]
1209,com.mojang.blaze3d.shaders.Uniform,uploadAsMatrix,4.0,0.0,[1208]
1210,com.mojang.blaze3d.shaders.Uniform,upload,8.0,0.0,[1203;1209]
1211,net.minecraft.client.renderer.ShaderInstance,apply,20.0,0.0,[1188;1192;1197;1210]
1212,com.mojang.blaze3d.vertex.VertexBuffer,_drawWithShader,32.0,8.0,[1178;1184;1211]
1213,com.mojang.blaze3d.vertex.VertexBuffer,drawWithShader,32.0,8.0,[1212]
1214,org.lwjgl.opengl.GL15C,nglBufferData,24.0,0.0,[]
1215,org.lwjgl.opengl.GL15C,glBufferData,24.0,0.0,[1214]
1216,org.lwjgl.opengl.GL15,glBufferData,24.0,0.0,[1215]
1217,com.mojang.blaze3d.platform.GlStateManager,_glBufferData,24.0,0.0,[1216]
1218,com.mojang.blaze3d.systems.RenderSystem,glBufferData,24.0,0.0,[1217]
1219,com.mojang.blaze3d.vertex.VertexBuffer,uploadVertexBuffer,24.0,0.0,[1218]
1220,com.mojang.blaze3d.vertex.VertexBuffer,upload,24.0,0.0,[1219]
1221,org.lwjgl.opengl.GL30C,glBindVertexArray,4.0,0.0,[]
1222,org.lwjgl.opengl.GL30,glBindVertexArray,4.0,0.0,[1221]
1223,com.mojang.blaze3d.platform.GlStateManager,_glBindVertexArray,4.0,0.0,[1222]
1224,com.mojang.blaze3d.vertex.VertexBuffer,bind,4.0,0.0,[1223]
1225,com.mojang.blaze3d.vertex.BufferUploader,bindImmediateBuffer,4.0,0.0,[1224]
1226,com.mojang.blaze3d.vertex.BufferUploader,bindImmediateBuffer,4.0,0.0,[1225]
1227,com.mojang.blaze3d.vertex.BufferUploader,upload,28.0,0.0,[1220;1226]
1228,com.mojang.blaze3d.vertex.BufferUploader,_drawWithShader,60.0,8.0,[1213;1227]
1229,com.mojang.blaze3d.vertex.BufferUploader,drawWithShader,60.0,8.0,[1228]
1230,java.util.HashMap,hash,4.0,0.0,[]
1231,java.util.HashMap,getNode,4.0,0.0,[1230]
1232,java.util.HashMap,get,4.0,0.0,[1231]
1233,net.minecraft.client.renderer.texture.TextureManager,getTexture,4.0,0.0,[1232]
1234,com.mojang.blaze3d.systems.RenderSystem,_setShaderTexture,4.0,0.0,[1233]
1235,com.mojang.blaze3d.systems.RenderSystem,setShaderTexture,4.0,0.0,[1234]
1236,net.minecraft.client.gui.GuiGraphics,innerBlit,64.0,8.0,[1229;1235]
1237,net.minecraft.client.gui.GuiGraphics,blit,64.0,8.0,[1236]
1238,net.minecraft.client.gui.GuiGraphics,blit,64.0,8.0,[1237]
1239,net.minecraft.client.gui.Gui,renderVignette,64.0,8.0,[1238]
1240,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay,lambda$static$0,64.0,8.0,[1239]
1241,net.minecraftforge.client.gui.overlay.VanillaGuiOverlay$$Lambda$5792/0x0000015e4cda95e8,render,64.0,8.0,[1240]
